station_name,latitude,longitude,cluster,k
Jane St / Bloor St W (Jane Subway Station),43.6499246568523,-79.4838210300721,1,9
Jarvis St / Carlton St,43.6625452,-79.3765801,0,9
Jarvis St / Dundas St E,43.6571222,-79.3743386,0,9
Jarvis St / Isabella St,43.6691423,-79.3793983,0,9
Jarvis St / Maitland Pl,43.6653340095923,-79.3778882313673,0,9
Jarvis St / Richmond St E,43.6526421,-79.374142,0,9
Jimmie Simpson Park (Queen St E),43.6613859879273,-79.3447826736964,6,9
John St  / Mercer St - SMART,43.6461303039244,-79.389492530798,0,9
Joseph J Piccininni Community Centre,43.6753158,-79.4515427,1,9
Judson St / Royal York,43.6163521846301,-79.4984076602048,8,9
Keele St / Annette St,43.6636671,-79.463587,1,9
Keele St / Vine Ave,43.6667355892612,-79.4650519313672,1,9
Kendal Ave / Bernard Ave,43.6720923356345,-79.4084107448605,5,9
Kendal Ave / Spadina Rd,43.6704053,-79.4052087,0,9
Kew Beach Ave / Kenilworth Ave,43.66677965006,-79.3006636602027,2,9
Kilgour Rd / Rumsey Rd,43.7182991240458,-79.3716849919558,3,9
King / Cowan Ave - SMART,43.6380615905161,-79.4318558485591,5,9
King St E / Church St,43.650002,-79.374494,0,9
King St E / Jarvis St,43.6501395,-79.3725329,0,9
King St E / Ontario St.,43.6518027410405,-79.3660818490542,6,9
King St E / River St,43.6569236,-79.356364,6,9
King St E / Victoria St,43.6495672336494,-79.3767516602034,0,9
King St W / Bay St (East Side),43.6488229527268,-79.3796561982438,0,9
King St W / Bay St (West Side),43.6486680185346,-79.3808980958271,0,9
King St W / Brant St,43.645129699972,-79.397611131368,0,9
King St W / Charlotte St (West Side),43.645631726708096,-79.3937471646064,0,9
King St W / Crawford St,43.6417896971911,-79.4137996736972,5,9
King St W / Douro St,43.6409481,-79.4164811,5,9
King St W / Fraser Ave,43.6396449881381,-79.4248466602039,5,9
King St W / Joe Shuster Way,43.6395764,-79.4237259,5,9
King St W / Jordan St,43.6491251979871,-79.3787379583548,0,9
King St W / Spadina Ave,43.6458183,-79.395113,0,9
King St W / Stafford St,43.6424125497386,-79.4107397809075,5,9
King St W / Tecumseth St,43.6435646769939,-79.4052578025327,0,9
King St W / York St,43.6478273,-79.3833728,0,9
Kings Mill Park,43.6494585746259,-79.493255566759,1,9
Kingston Rd / Beech Ave,43.6804363312721,-79.2906815448601,2,9
Lake Shore Blvd E / Knox Ave,43.6603299,-79.3243635,6,9
Lake Shore Blvd E / Leslie St,43.6594098938032,-79.328485817874,6,9
Lake Shore Blvd W / Colborne Lodge Dr,43.6381264339916,-79.4589789448618,1,9
Lake Shore Blvd W / Ellis Ave,43.6359568,-79.4650412,1,9
Lake Shore Blvd W / Louisa St,43.6190789782899,-79.4864667871915,8,9
Lake Shore Blvd W / Ontario Dr,43.5977713,-79.5169115,8,9
Lake Shore Blvd W / The Boulevard Club,43.6366117,-79.4446502,5,9
Lake Shore Blvd W / Thirty Ninth Street,43.5930367501497,-79.5406186602056,8,9
Lake Shore Blvd W / Twenty Fourth St,43.59717441856569,-79.52248833137,8,9
Lake Shore Blvd W / Windermere Ave,43.6353527703901,-79.4681446160263,1,9
Langford Ave / Danforth Ave - SMART,43.6799084736249,-79.3406418467088,6,9
Lansdowne Ave / Whytock Ave,43.6539747971218,-79.4411251313677,5,9
Lansdowne Subway Station,43.6591684,-79.4435743,5,9
Lascelles Blvd / Eglinton Ave W,43.7054379,-79.4035336,3,9
Lawton Blvd / Yonge St,43.6917051,-79.3957712,3,9
Liberty St / Fraser Ave Green P,43.6377674288122,-79.4241120025328,5,9
Lisgar Park,43.6424319,-79.4236997,5,9
Lisgar St / Dundas St SMART,43.6496354072182,-79.4267637025324,5,9
Little Norway Park,43.6345063,-79.3983446,0,9
Livingston Rd (Highland Creek Trail),43.7531163034059,-79.2016630770805,4,9
Livingston Rd / Guildwood Pkwy,43.7476674,-79.199105,4,9
Logan Av / Gerrard St E,43.6671584,-79.3449489,6,9
Logan Ave / Bain Ave,43.672177216054706,-79.3472103313669,6,9
Long Branch GO Station,43.5921076,-79.5437152,8,9
Lonsdale Rd / Spadina Rd,43.6885255,-79.4129041,3,9
Lower Don River Trail and Taylor Creek Trail,43.7029679846168,-79.3336061632668,2,9
Lower Jarvis / Queens Quay E,43.6438577,-79.3695119,0,9
Lower Sherbourne St / The Esplanade,43.6491304,-79.367165,0,9
Lower Simcoe St / Bremner Blvd,43.6425575158126,-79.3840558178748,0,9
Lower Spadina Ave / Lake Shore Blvd,43.6385229,-79.3918819,0,9
Lumsden Ave / Eastdale Ave,43.6958168570011,-79.301220189037,2,9
Lundy Ave / Etienne Brule Park,43.6625213,-79.5030166,1,9
Lynn Williams St / East Liberty St - SMART,43.6388406549511,-79.4172781043815,5,9
Macpherson Ave / Spadina Rd,43.6760615831528,-79.4074530448603,5,9
Madison Ave / Bloor St W,43.6671062926655,-79.4027298602027,0,9
Mallon Ave / Jones Ave -SMART,43.6660121911317,-79.3341302448607,6,9
Marie Curtis Park,43.5850755,-79.5427596,8,9
Marilyn Bell Park Tennis Court,43.6335274,-79.4374089,5,9
Martin Goodman Trail (Marilyn Bell Park),43.6314079737008,-79.4304113413221,5,9
Martin Goodman Trail / Ontario Dr,43.6461519,-79.3533167,6,9
Mary McCormick Rec Centre (Sheridan Ave),43.64749158538049,-79.4328436479782,5,9
McGill St / Church St,43.6598776,-79.3822854,0,9
Merton St / Mount Pleasant Rd,43.6982903,-79.3866137,3,9
Metro Hall Plaza,43.6458806333698,-79.3878425306566,0,9
Mill St / Parliament St,43.6502909,-79.3622834,6,9
Mill St / Tannery Rd,43.6523169893235,-79.3543124160257,6,9
Moore Park,43.6903876,-79.3832965,3,9
Morningside Park (Highland Creek Trail),43.7890783,-79.1934176,4,9
Morse St / Eastern Ave,43.658298159121,-79.340173802532,6,9
Mortimer Ave / Carlaw Ave SMART,43.6854403408848,-79.3499247178729,6,9
Mortimer Ave / Coxwell Ave,43.6908465,-79.3267754,2,9
Nassau St / Bellevue Ave,43.6551170193021,-79.4035986160256,0,9
Navy Wharf Ct. / Bremner Blvd.,43.6409687201246,-79.3915992736972,0,9
Neil McLellan Park,43.6514985,-79.4771633,1,9
Nelson St / Duncan St,43.6488966724898,-79.3889117840674,0,9
Niagara St / Richmond St W,43.6451652539139,-79.4094885890391,5,9
Niagara St / Tecumseth St,43.6412134,-79.4044571,0,9
Noble St / Queen St W,43.6420816629617,-79.4297163199824,5,9
Northern Dancer Blvd / Lake Shore Blvd E,43.6631474,-79.3097688,2,9
O'Connor Dr / Curity Ave - SMART,43.7080545045186,-79.3111195467076,2,9
Oak St / Sumach St,43.6617900894449,-79.3615232231798,6,9
Ontario Place Blvd / Lake Shore Blvd W (East),43.62869059556449,-79.4182524697256,5,9
Ontario St / Adelaide St E -SMART,43.6527144994,-79.366191978876,6,9
Orchard Park,43.6686425,-79.314246,2,9
Orde St / McCaul St,43.6580917016083,-79.3930281417629,0,9
Oriole Pkwy / Kilbarry Rd,43.695382,-79.402154,3,9
Ossington Ave / Bloor St W,43.6620538,-79.425499,5,9
Ossington Ave / College St,43.6544446,-79.4225357,5,9
Ossington Ave / Harrison St,43.6511147657839,-79.4213987825904,5,9
Pacific Ave / Glenlake Ave,43.6572333,-79.4650233,1,9
Palmerston Ave / Dundas St W,43.6516072789681,-79.4083418415009,5,9
Palmerston Ave / Vermont Ave,43.6713834808491,-79.4163800351691,5,9
Pape Ave / Gamble Ave,43.690152,-79.3500593,6,9
Pape Subway Green P,43.6800917029998,-79.3436432093741,6,9
Parkside Dr / Bloor St W - SMART,43.6544958089602,-79.4600631525991,1,9
Parliament St / Aberdeen Ave,43.665276741382,-79.368332297245,6,9
Parliament St / Gerrard St,43.6622813,-79.3670556,6,9
Phoebe St / Spadina Ave,43.6501014,-79.3964539,0,9
Polson Pier,43.6419646,-79.3525591,6,9
Pottery Rd / Lower Don River Trail,43.6881764,-79.3621126,6,9
Pretoria Av / Broadview Av,43.6785398,-79.3584836,6,9
Primrose Ave / Davenport Rd,43.6718518,-79.4461781,5,9
Princes Gate / Nunavut Dr,43.633360774738,-79.4143749199189,5,9
Priscilla  Ave / Dundas St W,43.6646648445202,-79.4893908898518,1,9
Queen St E / Alton Av,43.6638160940126,-79.3278658803415,6,9
Queen St E / Berkeley St,43.6553338043014,-79.3657536241055,6,9
Queen St E / George St (Moss Park),43.6559995,-79.3705289,0,9
Queen St E / Hammersmith Ave,43.671266724403694,-79.2944502532702,2,9
Queen St E / Nursewood Rd (Neville Park Loop),43.6738328256557,-79.2814610876689,2,9
Queen St E / Pape Ave - SMART,43.661815401529,-79.3377701314859,6,9
Queen St E / Rushbrooke Ave,43.6628412836,-79.3323483448608,6,9
Queen St E / Sackville St,43.656250791825904,-79.3614210890386,6,9
Queen St E / Woodward Ave,43.6654164315842,-79.3198389178737,2,9
Queen St W  /  Fuller Ave - SMART,43.6419481133014,-79.4394447075677,5,9
Queen St W / Close Ave,43.6407103254285,-79.435926822724,5,9
Queen St W / Cowan Ave,43.6410261246429,-79.4328355711965,5,9
Queen St W / Dovercourt Rd,43.6439651913523,-79.422754092616,5,9
Queen St W / Gladstone Ave,43.6431934,-79.4272775,5,9
Queen St W / James St,43.6521521595917,-79.380737354248,0,9
Queen St W / John St,43.6500758,-79.3912672,0,9
Queen St W / Ossington Ave,43.6443432,-79.4190046,5,9
Queen St W / Portland St,43.647599505858,-79.4015010616047,0,9
Queen St W / Roncesvalles Ave,43.6390239,-79.4462213,5,9
Queen St W / Spadina Ave,43.6490263,-79.3954413,0,9
Queen St W / York St (City Hall),43.6519347508009,-79.3839990632671,0,9
Queen St. E / Eastern Ave,43.6668003,-79.3127653,2,9
Queen St. E / Rhodes Ave.,43.66621917719,-79.317692568278,2,9
Queen St. E / Spruce Hill Rd.,43.6726137188247,-79.2889962535558,2,9
Queen's Park / Bloor St W,43.6660951,-79.3931643,0,9
Queen's Park Cres E / Grosvenor St - SMART,43.661810833664,-79.3896939833702,0,9
Queen's Park Cres W / Hoskin Ave,43.6652284810657,-79.3940158073027,0,9
Queens Quay / Yonge St,43.6416530039779,-79.3753053789714,0,9
Queens Quay E / Lower Sherbourne St,43.6451341471073,-79.3653736075786,0,9
Queens Quay W / Dan Leckie Way,43.6366659431768,-79.3957989143929,0,9
Queens Quay W / Lower Simcoe St,43.6394636,-79.383704,0,9
Regal Rd / Dufferin St,43.6740176,-79.4409681,5,9
Richmond St E / Jarvis St Green P,43.6527757849356,-79.3726302693127,0,9
Richmond St E / Yonge St,43.6525625,-79.3756179,0,9
Richmond St W / York St,43.6493308,-79.3887698,0,9
Ripley Ave / Ormskirk Ave,43.6392213,-79.4758775,1,9
Riverdale Park North (Broadview Ave),43.6714296565773,-79.3545405265295,6,9
Riverdale Park South (Broadview Ave),43.6681712948707,-79.3535996796763,6,9
Robert St / Bloor St W - SMART,43.6658439298678,-79.4050120691272,0,9
Roehampton Ave / Mount Pleasant Rd,43.7095353,-79.3904994,3,9
Roehampton St / Bayview Ave,43.7117489,-79.3784707,3,9
Roncesvalles Ave / Marmaduke St,43.6504984,-79.4508926,1,9
Rosedale Park (20 Schofield Ave),43.6831803535114,-79.3772379000916,3,9
Rosehill Ave / Avoca Ave - SMART,43.6879951724501,-79.3890751859803,3,9
Ross St / Cecil St - SMART,43.6568223589264,-79.3966165814807,0,9
Rouge Hill GO Station,43.7807349,-79.1304775,4,9
Roxborough St W / Yonge St,43.6781956446302,-79.3900637955132,0,9
Roxton Rd / Harbord St,43.6590490707642,-79.4229898342594,5,9
Royal York Rd / Lake Shore Blvd W,43.6038834,-79.4930047,8,9
Royal York Rd / Mimico Ave,43.6120886,-79.4965848,8,9
Runnymede Rd / Annette St,43.6601825,-79.4797864,1,9
Rusholme Park Cres / College St,43.6528085,-79.4298666,5,9
Rushton Rd / St Clair Ave W,43.6810959,-79.4277004,5,9
Russell Hill Rd / St Clair Ave W,43.6856233,-79.4080346,3,9
Russell St / Huron St - SMART,43.6604313014223,-79.3981165362059,0,9
Sackville St / Eastern Ave - SMART,43.6538072579688,-79.3595048377355,6,9
Salem Ave / Bloor St W,43.660834358905,-79.4316670265242,5,9
Scott St / The Esplanade,43.6464413,-79.3751047,0,9
Seaton St / Dundas St E - SMART,43.6587797635366,-79.3696011669615,0,9
Sentinel Rd / Finch Hydro Corridor,43.7641408001576,-79.5012829620474,7,9
Shaw St / Essex St - SMART,43.66707483905871,-79.4251187046856,5,9
Sherbourne St / Carlton St (Allan Gardens),43.6631059510597,-79.3731814259965,0,9
Sherbourne St / Isabella St,43.6695765438899,-79.3759569265572,0,9
Sherbourne St / Wellesley St E,43.6668802,-79.3748562,0,9
Sherbourne St N / Elm Ave,43.6752043,-79.3778284,0,9
Simcoe St / Adelaide St W,43.6486521011089,-79.3865966513381,0,9
Simcoe St / Dundas St W - SMART,43.6550981648947,-79.3892944428341,0,9
Simcoe St / Michael Sweet Ave,43.6523238571358,-79.3882546774087,0,9
Simcoe St / Queen St W,43.6449605,-79.3858589,0,9
Simcoe St / Wellington St North,43.6463317864611,-79.3854543757749,0,9
Simcoe St / Wellington St South,43.6458615503787,-79.3853670513939,0,9
Soho St / Queen St W,43.6495296,-79.3932237,0,9
Sorauren/Geoffrey (Sorauren Park) - SMART,43.6492804757264,-79.4444989087368,5,9
Southwood Dr / Kingston Rd - SMART,43.6786878335578,-79.297963251974,2,9
Spadina Ave / Adelaide St W,43.6472572203667,-79.3953179631646,0,9
Spadina Ave / Blue Jays Way,43.6417123378916,-79.393299969193,0,9
Spadina Ave / Fort York Blvd,43.6385229,-79.3918819,0,9
Spadina Ave / Harbord St - SMART,43.6629203424004,-79.401840190046,0,9
Spadina Ave / Sussex Ave - SMART,43.6640163581269,-79.4031771654577,0,9
Spadina Ave / Willcocks St,43.6616650137922,-79.4013946315033,0,9
Spadina Rd / Austin Terrace,43.6788326388978,-79.4087191071372,3,9
Spadina Rd / St.Clair Ave West,43.6847392,-79.4105886,3,9
St Clair Ave W / Bathurst St.,43.6831802,-79.4187117,5,9
St Clair Ave W / Castleton Ave,43.6684865780749,-79.4854215885035,1,9
St Clair Ave W / Gunns Rd,43.672364945944096,-79.4701532880544,1,9
St Clair Ave W / Winona Ave,43.6806617637732,-79.4323421939171,5,9
St Clair W Subway - Heath Entrance,43.6863531726918,-79.4158972724705,3,9
St Clarens Ave / College St,43.651243472505,-79.4386795858374,5,9
St Clarens Ave / Shirley Ave,43.6486829,-79.4376644,5,9
St Columba Pl / St Clair Ave E,43.7057983,-79.310624,2,9
St Joseph St / Bay St - SMART,43.6659778279756,-79.3876263816436,0,9
St. George St / Bloor St W,43.6671228,-79.3995476,0,9
St. George St / Hoskin Ave,43.6642354,-79.3982272,0,9
St. George St / Russell St - SMART,43.660524771329,-79.3972654846751,0,9
Starspray Ave / Lawrence Ave E,43.7886393,-79.1230988,4,9
Sterling Rd / Dundas St W,43.6507062,-79.4432424,5,9
Strachan Ave / Princes' Blvd,43.6350031505812,-79.4089179736306,5,9
Sumach St  / Queen St E,43.6569513,-79.3587343,6,9
Sumach St / Carlton St. (Riverdale Farm),43.6658778020241,-79.3625256253555,6,9
Summerhill Ave / Maclennan Ave,43.6857304,-79.3777482,3,9
Summerhill Station,43.6822959,-79.3907769,3,9
Sunnybrook Health Centre - L Wing,43.7229602760138,-79.3767212331866,3,9
Sunnybrook Health Centre - S Wing,43.7212518481037,-79.3773893059861,3,9
Sunnybrook Park,43.7172814,-79.3492135,3,9
Sunnyside - Gus Ryder Pool,43.637659,-79.4545301,1,9
Sunnyside Ave / The Queensway - SMART,43.639698818612494,-79.4486546059945,1,9
Superior Ave / Lake Shore Blvd W,43.6150985,-79.4886115,8,9
Swansea Community Centre,43.6441232,-79.4768848,1,9
Symington Ave / Davenport Rd,43.6705733,-79.453762,1,9
Symington Ave / Dupont St,43.6656045,-79.4513956,1,9
Taddle Creek Park,43.6699578,-79.3988286,0,9
Tecumseth St / Queen St W - SMART,43.6466871580411,-79.4065618732045,5,9
Ted Rogers Way / Bloor St E,43.6712951811405,-79.3804811522324,0,9
Teddington Park Ave,43.7337893,-79.4009606,3,9
Temperance St. Station,43.650846,-79.3798833,0,9
The Esplanade / Hahn Pl,43.6500239813663,-79.3635884337579,6,9
The Pond Rd / Sentinel Rd,43.7699195314893,-79.5026350134133,7,9
The Queensway / High St,43.6388542,-79.4630833,1,9
The Queensway at South Kingsway,43.6362817,-79.4728966,1,9
The Royal Ontario Museum (Bloor St Entrance),43.6684016895898,-79.3949108458114,0,9
Thompson St / Broadview Ave - SMART,43.6596287991617,-79.3503898940722,6,9
Tommy Thompson Park (Leslie Street Spit),43.652105,-79.3230546,6,9
Toronto Eaton Centre (Yonge St),43.6541457,-79.3807928,0,9
Toronto Inukshuk Park,43.6324058019469,-79.4097740405008,5,9
Torresdale Ave / Antibes Dr,43.782028,-79.449858,7,9
Trent Ave / Danforth Ave,43.6892938,-79.2958807,2,9
Trinity St /Front St E,43.6513107582701,-79.3602126031943,6,9
Twelfth St / Thirteenth St,43.6005007,-79.5111013,8,9
Tyndall Ave / King St W - SMART,43.6384316902187,-79.429147166578,5,9
Ulster St / Bathurst St,43.659894,-79.4091924,5,9
Union Station,43.6447101,-79.3801397,0,9
University Ave / Armoury St,43.6531007609227,-79.3877506085706,0,9
University Ave / College St (East),43.6599538541575,-79.3896445190959,0,9
University Ave / College St (West),43.6597645879309,-79.391417505718,0,9
University Ave / Elm St,43.6564639,-79.3878214,0,9
University Ave / Gerrard St W (East Side),43.6577559884881,-79.3891715704663,0,9
University Ave / Gerrard St W (WEST) - SMART,43.6574780546312,-79.3892207332727,0,9
University Ave / King St W - SMART,43.6478122417954,-79.3842858248757,0,9
University Ave / Queen St W,43.6506898,-79.3869757,0,9
University Ave / Richmond St W,43.6498300403221,-79.3864101756682,0,9
University of Toronto Scarborough,43.7875211,-79.1887847,4,9
Vanauley St / Queen St W - SMART,43.6484367329092,-79.398386357658,0,9
Vaughan Rd / Oakwood Ave,43.6920025,-79.4398661,5,9
Vaughan Rd /Wychwood Ave,43.6826002,-79.4204075,5,9
Via Italia / Mackay Ave,43.6767015038593,-79.4452908736958,5,9
Victoria Park Ave / Danforth Ave,43.6914045,-79.28814,2,9
Victoria Park Subway Station - SMART,43.6951033751008,-79.289683548192,2,9
Victoria St / Queen St E,43.6770643,-79.3352513,6,9
Wallace Ave / Pauline Ave,43.6632211833808,-79.4396960771727,5,9
Wallace Ave / Symington Ave - SMART,43.6613208906372,-79.4495335396077,1,9
Walnut Ave / Queen St W,43.6443147,-79.4100956,5,9
Walton St / Elizabeth St - SMART,43.6578118044074,-79.3861174880594,0,9
Ward Ave / Wallace Ave,43.6630992,-79.4407156,5,9
Waterfront Trail (Rouge Hill),43.765496,-79.1471746,4,9
Wellesley St / Queen's Park Cres,43.6633509,-79.3904276,0,9
Wellesley Station Green P,43.6649629963835,-79.3835420383538,0,9
Wellington St W / Bay St,43.6472034,-79.3799642,0,9
Wellington St W / Stafford St,43.6411881837509,-79.4102294736972,5,9
Wellington St W / York St,43.6471705,-79.3795292,0,9
Wells Hill Ave / St Clair Ave W,43.6836950711386,-79.4161005712638,3,9
Western Battery Rd / Pirandello St,43.64004674458489,-79.414431334451,5,9
Westmoreland Ave / Fernbank Ave,43.6653247797205,-79.4323527444002,5,9
Weston Lions Park,43.6977645,-79.5156779,1,9
Weston Rd / St Clair Ave W - SMART,43.673180786864,-79.4680875538302,1,9
Widmer St / Adelaide St W,43.6476926849846,-79.3915550448614,0,9
Wilket Creek Park,43.7196134,-79.3341152,2,9
Willcocks St / St. George St,43.662092,-79.3978569,0,9
Windsor St / Newcastle St,43.6171627588916,-79.4971003321267,8,9
Winona Dr / Davenport Rd,43.6802741,-79.4324989,5,9
Woodbine Ave / Lake Shore Blvd E,43.6656744,-79.3047017,2,9
Woodbine Ave / O'Connor Dr,43.6992864,-79.3188026,2,9
Woodbine Subway Green P SMART,43.686868884507,-79.3110951268866,2,9
Woodbine Subway Station,43.6864791,-79.3122533,2,9
Wright / Sorauren (Sorauren Park) - SMART,43.6469170009642,-79.4426238104091,5,9
Wychwood Ave / Benson Ave - SMART,43.68104051600049,-79.4229469448601,5,9
Yarmouth Rd / Christie St,43.6698064,-79.420905,5,9
Yonge St / Alexander St - SMART,43.6628653540271,-79.383583663083,0,9
Yonge St / Aylmer Ave,43.675786904852096,-79.3890140178735,0,9
Yonge St / Bloor St,43.6691804,-79.3863146,0,9
Yonge St / Davisville Ave,43.6976798,-79.3966076,3,9
Yonge St / Dundas Sq,43.6552868,-79.3805856,0,9
Yonge St / Dundonald St - SMART,43.665914514239695,-79.384813377117,0,9
Yonge St / Golfdale Rd,43.731985,-79.4037944,3,9
Yonge St / Harbour St,43.6434503773189,-79.3755100313682,0,9
Yonge St / Lawrence Ave,43.7253816,-79.4021079,3,9
Yonge St / Montgomery Ave - SMART,43.7097102924655,-79.3991715390366,3,9
Yonge St / Orchard View Blvd,43.7082514960752,-79.3986365551089,3,9
Yonge St / St Clair Ave,43.6880777,-79.3943964,3,9
Yonge St / Wood St,43.6620557054204,-79.3833672153993,0,9
Yonge St / Yorkville Ave,43.671925,-79.3878182,0,9
York St / Lakeshore St W - South,43.6420529200216,-79.38069412177,0,9
York St / Queens Quay W,43.6402297934417,-79.3801002160262,0,9
York University (Glendon Campus) - SMART,43.7276210652555,-79.3813977427825,3,9
York University Station (North),43.7741232,-79.4996291,7,9
York University Station (South) - SMART,43.7735066761586,-79.5001690866629,7,9
1 Market St - SMART,43.646929786806,-79.3709980052162,7,10
111 Bond St (North of Dundas St E)  - SMART,43.6572633244787,-79.3784695602031,7,10
